"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GOAL","GONS","GRMA","HAL","HARD","HCOE","HYCO","HYSP","ISSP","LEPT","LESP","LOBO","LOBS","LOSY","LPHY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","MONS","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","TRANSECT_PHOTOS"
5950,"HAW-00506",2013,2013-08-04,"HA1304","2013-15","RAMP_BASIC","HAW_KONA",0,17.6,18.2,"CPCE","MHI","Hawaii",0,0,19.13674979,-155.91901883,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.321543408360129,0,0,0,0,0,34.7266881028939,0,0,0,0,0,0,0,0,0,0,0,3.21543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0771704180064,25.7234726688103,0,0,0,0,0,0,0,0,0,0,19.6141479099678,0,0,0,0,0,0,330,311,"-1"
5951,"HAW-00487",2013,2013-08-04,"HA1304","2013-15","RAMP_BASIC","HAW_KONA",0,4,6.1,"CPCE","MHI","Hawaii",0,0,19.15302216,-155.91550673,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,1.18694362017804,0,0,0,0,0,5.6379821958457,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56083086053412,0,0,10.3857566765579,0,0,0,0,0.593471810089021,0,0,0,0,0,0,77.1513353115727,0.890207715133531,0,0,0,0,0,340,337,"-1"
5955,"HAW-01631",2013,2013-08-05,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,NA,24.38281012,"CPCE","MHI","Hawaii",0,0,19.8325335,-155.08038042,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,1.71232876712329,1.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79452054794521,0,0,0,0,0,0,0.342465753424658,16.0958904109589,0,0,0,0,0,0,70.5479452054795,4.45205479452055,0,0,0,0,0,300,292,"-1"
5956,"HAW-01643",2013,2013-08-05,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,NA,13.41054557,"CPCE","MHI","Hawaii",0,0,19.74481596,-155.05385815,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,0,0,0,22.5352112676056,0,0,0,0,0,0,0,0,0,0,0,4.92957746478873,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676056338,0,0,0,0,0,0,0,0,0,0,3.52112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76056338028169,0,0,2.8169014084507,24.2957746478873,0,0,0,0,0,0,0,0,0,0,37.6760563380282,0.352112676056338,0,0,0,0,0,290,284,"-1"
5957,"HAW-01748",2013,2013-08-05,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,3.962206644,6.705272783,"CPCE","MHI","Hawaii",0,0,19.7366633,-155.01567632,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0.354609929078014,0,0,0,0,0,20.9219858156028,0,0,0,0,0,0,0,0,0,0,0,1.06382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77304964539007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0212765957447,0,0,1.41843971631206,1.77304964539007,0,0,0,0,0,0,0,0,0,0,55.6737588652482,0,0,0,0,0,0,290,282,"-1"
5958,"HAW-00631",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,22.3,24.5,"CPCE","MHI","Hawaii",0,0,19.8325335,-155.08038042,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,2.07715133531157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,2.67062314540059,0,0,1.18694362017804,0,0,0,0,4.15430267062314,0,0,0,0,0,0,89.0207715133531,0.29673590504451,0,0,0,0,0,340,337,"-1"
5959,"HAW-00643",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,10.7,11.9,"CPCE","MHI","Hawaii",0,0,19.74481596,-155.05385815,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1410256410256,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0.32051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,1.6025641025641,0,0,0,0,0,0,2.56410256410256,0,0,22.7564102564103,5.44871794871795,0.961538461538462,0,0,0,0,0,0,0,0,0,42.6282051282051,0,0,0,0.32051282051282,0,0,330,312,"-1"
5960,"HAW-00748",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,2.4,5.8,"CPCE","MHI","Hawaii",0,0,19.7366633,-155.01567632,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3913043478261,0,0,0,0,0,0,0,0,0,0,0,4.05797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7246376811594,0,0,0.579710144927536,0,0,0,0,0.289855072463768,0,0,0,0,0,0,66.0869565217391,0,0,0,0.289855072463768,0,0.289855072463768,350,345,"-1"
5961,"HAW-00629",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,22.3,23.9,"CPCE","MHI","Hawaii",0,0,19.74557402,-155.02553319,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.811320754717,0,0,0,0,0,0,0,0,0,0,0,11.0062893081761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6100628930818,7.54716981132075,0,0,0,0,0,0,0,0,0,0,40.8805031446541,0,0,0,3.14465408805031,0,0,340,318,"-1"
5962,"HAW-00640",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,10.9,12,"CPCE","MHI","Hawaii",0,0,19.74691001,-155.05798113,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2090592334495,0,0,0,0,0,0,0,0,0,0,0,3.13588850174216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05923344947735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74216027874564,0,0,17.7700348432056,10.801393728223,0.348432055749129,0,0,0,0,0,0,0,0,0,36.5853658536585,0,0,0,0.348432055749129,0,0,300,287,"-1"
5963,"HAW-00649",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,12,12.7,"CPCE","MHI","Hawaii",0,0,19.66451297,-154.97484572,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.328947368421053,0,0,0,0,0,4.27631578947368,0,0,0,0,0,0,0,0,0,0,0,0.328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,0,0,0,0,0,1.97368421052632,0,0,8.88157894736842,0,0,0,0,0,0,0,0,0,0,0,82.5657894736842,0,0,0,0,0,0,310,304,"-1"
5964,"HAW-00632",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,22.5,23,"CPCE","MHI","Hawaii",0,0,19.74418798,-155.0468021,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.840336134453782,0,0,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,0,0,0.840336134453782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8291316526611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0.560224089635854,0,0,0,0,0,0,0,0,0,15.9663865546218,0,0,0,0.280112044817927,0,0,360,357,"-1"
5965,"HAW-00664",2013,2013-08-05,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,4,6.3,"CPCE","MHI","Hawaii",0,0,19.77316163,-155.0877632,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0.33112582781457,0,0,0,0,0,21.523178807947,0,0,0,0,0,0,0,0,0,0,0,16.887417218543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5695364238411,0,0,0.33112582781457,0,0,0,0,0,0,0,0,0,0,0,45.0331125827815,0,0,0,0,0,0.662251655629139,310,302,"-1"
5969,"HAW-01757",2013,2013-08-06,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,14.02011582,17.37275221,"CPCE","MHI","Hawaii",0,0,19.36768128,-154.95368812,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.354609929078014,0,0,0,0,0,1.41843971631206,0,0,0,0,0,0,0,0,0,0,0,0.354609929078014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83687943262411,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06382978723404,0,0,0,0,0,9.57446808510638,0,0,3.90070921985816,0.354609929078014,0,0,0,9.21985815602837,0,0,0,0,0,0,69.8581560283688,0,0,0,0,0,1.06382978723404,300,282,"-1"
5970,"HAW-00642",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,13.4,15.2,"CPCE","MHI","Hawaii",0,0,19.46009243,-154.83479544,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,10.7936507936508,0.317460317460317,0,0,0,0,0,0,0,0,0,0,5.3968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80952380952381,0,0,8.57142857142857,0,0,0,0,0.317460317460317,0,0,0,0,0,0,64.7619047619048,1.9047619047619,0,0,0.317460317460317,0,0.317460317460317,320,315,"-1"
5971,"HAW-00625",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,18.3,25.5,"CPCE","MHI","Hawaii",0,0,19.44146164,-154.85740176,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0.297619047619048,0,0,0,0,0,8.03571428571429,0,0,0,0,0,0,0,0,0,0,0,5.65476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05952380952381,0,0,2.08333333333333,0,0,0,0,0.297619047619048,0,0,0,0,0,0,78.2738095238095,0,0,0,0,0,0,340,336,"-1"
5972,"HAW-00648",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,9.4,13,"CPCE","MHI","Hawaii",0,0,19.40856803,-154.90092865,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.917431192660551,0,0,0,0,0,5.5045871559633,0,0,0,0,0,0,0,0,0,0,0,0.917431192660551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0.305810397553517,0,0,0,0,0,0,7.64525993883792,0,0,3.6697247706422,0,0,0,0,9.78593272171254,0,0,0,0,0,0,67.8899082568807,0.305810397553517,0,0,0,0,1.22324159021407,330,327,"-1"
5973,"HAW-00754",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,11.2,15.2,"CPCE","MHI","Hawaii",0,0,19.38144528,-154.93578195,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11620795107034,0,0,0,0,0,0,0,0,0,0,0,2.75229357798165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36391437308868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0917431192661,0,0,6.11620795107034,0,0,0,0,0.611620795107034,0,0,0,0,0,0,68.8073394495413,0.305810397553517,0,0,0,0,1.8348623853211,330,327,"-1"
5974,"HAW-00662",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,4.2,6.7,"CPCE","MHI","Hawaii",0,0,19.39415543,-154.92583472,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.504854368932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29449838187702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2977346278317,0,0,4.53074433656958,0,0,0,0,2.26537216828479,0,0,0,0,0,0,62.7831715210356,0,0,0,0.323624595469256,0,0,320,309,"-1"
5975,"HAW-00759",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,23,24,"CPCE","MHI","Hawaii",0,0,19.49032243,-154.81463327,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,1.62866449511401,0,0,0,0,0,9.77198697068404,0,0,0,0,0,0,0,0,0,0,0,0.325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86319218241042,0,0,5.53745928338762,0.325732899022801,0,0,0,0,0,0,0,0,0,0,75.5700325732899,0.325732899022801,0,0,0,0,0.325732899022801,310,307,"-1"
5976,"HAW-00750",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,12.1,18,"CPCE","MHI","Hawaii",0,0,19.4433614,-154.85562975,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,0,0,0,14.7766323024055,0,0,0,0,0,0,0,0,0,0,0,13.0584192439863,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40549828178694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.340206185567,0,0,0.687285223367698,0,0,0,0,0.343642611683849,0,0,0,0,0,0,54.2955326460481,0,0,0,0,0,2.06185567010309,300,291,"-1"
5977,"HAW-00751",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,20.6,23.7,"CPCE","MHI","Hawaii",0,0,19.42717879,-154.8753698,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30263157894737,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28947368421053,0,0,8.88157894736842,0,0,0,0,0.328947368421053,0,0,0,0,0,0,84.5394736842105,0,0,0,0,0,0,310,304,"-1"
5978,"HAW-00663",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,5.5,6.2,"CPCE","MHI","Hawaii",0,0,19.4231828,-154.88391456,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,8.88888888888889,0,0,0,0,0,0,0,0,0,0,0,73.968253968254,0,0,0,0,0,0.317460317460317,320,315,"-1"
5979,"HAW-00757",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,10.9,12.5,"CPCE","MHI","Hawaii",0,0,19.36723553,-154.95483678,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51572327044025,0,0,0,0,0,0,0,0,0,0,0,0.628930817610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6352201257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28930817610063,0,0,3.45911949685535,0,0,0,0,12.8930817610063,0,0,0,0,0,0,57.5471698113208,4.40251572327044,0,0,0,0,0.628930817610063,320,318,"-1"
5980,"HAW-00755",2013,2013-08-06,"HA1304","2013-15","RAMP_BASIC","HAW_PUNA",0,10.3,12.3,"CPCE","MHI","Hawaii",0,0,19.37339933,-154.94640316,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,6.12903225806452,0,0,0,0,0,0,0,0,0,0,0,4.51612903225806,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80645161290323,0,0,2.58064516129032,0,0,0,0,11.2903225806452,0,0,0,0,0,0,62.9032258064516,0,0,0,0,0,0.645161290322581,320,310,"-1"
5981,"HAW-01759",2013,2013-08-06,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,19.5062481,21.33495885,"CPCE","MHI","Hawaii",0,0,19.49005,-154.814167,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6258503401361,2.72108843537415,0,0,0,0,0,1.36054421768707,0,0,0,0.340136054421769,1.70068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,3.06122448979592,0,0,0,0,0,0,0,0,2.72108843537415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5442176870748,0,0,6.46258503401361,2.72108843537415,0,0,0.340136054421769,0.340136054421769,0,0.340136054421769,0,0,0,0,41.156462585034,11.2244897959184,0,0,0,0,0,300,294,"-1"
5982,"HAW-01648",2013,2013-08-06,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,13.71533069,15.23925632,"CPCE","MHI","Hawaii",0,0,19.408233,-154.901467,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,18.6666666666667,0,0,8,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,2.66666666666667,160,150,"-1"
5983,"HAW-01743",2013,2013-08-06,"HA1304","2013","RAMP_BASIC","HAW_PUNA",0,13.10576044,15.23925632,"CPCE","MHI","Hawaii",0,0,19.3557,-154.966183,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7542662116041,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0.68259385665529,1.02389078498294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84982935153584,0,0,0.341296928327645,0.68259385665529,0,0,0.68259385665529,17.7474402730375,0,0,0,0,0,1.02389078498294,62.7986348122867,1.36518771331058,0,0.341296928327645,1.02389078498294,0,0,300,293,"-1"
5986,"HAW-01677",2013,2013-08-07,"HA1304","2013","RAMP_BASIC","HAW_SE",0,19.81103322,23.16366961,"CPCE","MHI","Hawaii",0,0,19.1187421,-155.50833391,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3727598566308,0.3584229390681,0,0,0,0,0,0,0,0,0,0,1.4336917562724,0,0,0,0,0,0,0.3584229390681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.584229390681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60215053763441,0,0,14.336917562724,12.9032258064516,0,0,0,0,0,0.716845878136201,0,0,0,0,32.258064516129,0,0,0,1.0752688172043,0,0,300,279,"-1"
5987,"HAW-01693",2013,2013-08-07,"HA1304","2013","RAMP_BASIC","HAW_SE",0,12.19140506,14.62968607,"CPCE","MHI","Hawaii",0,0,19.07674391,-155.55323107,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,0,0,0.326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80392156862745,0,0,14.3790849673203,4.90196078431373,0,0,0,0.326797385620915,0,0,0,0,0,0,50,0.65359477124183,0,0,0,0,0,310,306,"-1"
5988,"HAW-01733",2013,2013-08-07,"HA1304","2013","RAMP_BASIC","HAW_SE",0,5.790917403,6.09570253,"CPCE","MHI","Hawaii",0,0,18.96680854,-155.61355932,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7741935483871,0,0,2.90322580645161,0,0,0,0,0.32258064516129,0,0,0,0,0,0,76.7741935483871,0,0,0,0,0,0,310,310,"-1"
5989,"HAW-01766",2013,2013-08-07,"HA1304","2013","RAMP_BASIC","HAW_KONA",0,4.571776897,8.229198415,"CPCE","MHI","Hawaii",0,0,18.92598792,-155.68287866,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10344827586207,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86206896551724,0,0,2.41379310344828,0,0,0,0.344827586206897,0,0,0,0,0,0,0,87.5862068965517,0,0,0,0,0,0,300,290,"-1"
5990,"HAW-00679",2013,2013-08-07,"HA1304","2013-15","RAMP_BASIC","HAW_SE",0,20.9,27,"CPCE","MHI","Hawaii",0,0,19.08245567,-155.54522862,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0.641025641025641,0,0,0,0,0,0,0,0,0,0,6.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44871794871795,6.41025641025641,0,0,0,0.32051282051282,0,0,0,0,0,0,68.2692307692308,1.6025641025641,0,0,0.32051282051282,0,0,320,312,"-1"
5991,"HAW-00697",2013,2013-08-07,"HA1304","2013-15","RAMP_BASIC","HAW_SE",0,13,13.9,"CPCE","MHI","Hawaii",0,0,19.04885941,-155.55203707,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,2.93159609120521,0,0,0,0,0,3.58306188925081,0,0,0,0,0,0,0,0,0,0,0,0.651465798045603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9381107491857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79478827361564,0,0,12.7035830618893,0,0,0,0,1.30293159609121,0,0.325732899022801,0,0,0,0,52.7687296416938,0,0,0,0,0,0,310,307,"-1"
5992,"HAW-00735",2013,2013-08-07,"HA1304","2013-15","RAMP_BASIC","HAW_SE",0,10.7,15.2,"CPCE","MHI","Hawaii",0,0,19.03911771,-155.55666648,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1389728096677,0,0,0,0,0,0,0,0,0,0,0,12.9909365558912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81268882175227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9184290030211,0,0,0.906344410876133,0,0,0,0,0,0,0,0,0,0,0,31.1178247734139,0,0,0,0,0,2.11480362537764,340,331,"-1"
