METHOD,SITE,SITEVISITID,TRANSECTAREA_j,GENUS_CODE,JuvColCount,JuvColDen,MISSIONID,DATE_,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,AREA_HA,REP_CARD,RAMP_CURRENT,RAMP_BASIC,MARI2011,MARI2014,TUT10_12,AS_SANCTUARY,bA_BENTHIC_REP_CARD,bBENTHIC_SEC_CODE,bGEN_MHI_STRUCTURE,bPROTECTION_DS,BENTHIC_BASIC,SAMOA_CLIMATE,BENTHIC_2018,NOTES,Juvpres.abs,NH,STRATANAME,REGION_YEAR,DB_RZ,n,sw,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,HumanDen,Dist,N
DIVER,MAI-01571,6036,3,SSSS,3,1,HA1304,2013-08-09,2013,MHI,Main Hawaiian Islands,Maui,MAI,MAI_NE,Forereef,Shallow,481.2408332,Maui-nui,MAI_NE,MAI_NE,NOT,NOT,NOT,NOT,MAI_CM,MAI_NE,CM,OPEN,MAI_CMNE_CM_OPEN,NOT,MAI_NE,,1,1925,MAI_NE_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,962.5,20.8948471,-156.1964341,2.743066138,5.18134715,1.4312046766281128,0,1
DIVER,MAI-01587,5920,2,SSSS,9,4.5,HA1304,2013-08-02,2013,MHI,Main Hawaiian Islands,Maui,MAI,MAI_KIHEI,Forereef,Mid,682.5282166,Maui-nui,MAI_KIHEI,MAI_KIHEI,NOT,NOT,NOT,NOT,MAI_CM,MAI_KI,CM,OPEN,MAI_CMKI_CM_OPEN,NOT,MAI_KIHEI,,1,2730,MAI_KIHEI_Forereef_Mid,MHI_2013,Forereef_Mid,2,1365,20.71970028,-156.458176,14.02011582,14.9344712,493.1546325683594,0,1
DIVER,MOL-01425,6235,3,SSSS,11,3.66666666666667,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Deep,634.0842128,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,2536,MOL_PALI_Forereef_Deep,MHI_2013,Forereef_Deep,2,1268,21.17602,-156.78873,22.55409936,23.77323987,0.12037602066993713,0,1
DIVER,MOL-01427,6234,3,SSSS,4,1.33333333333333,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Shallow,516.2585992,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,2065,MOL_PALI_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,688.333333333333,21.17230268,-156.9378497,3.352636391,4.266991771,0.0012464710744097829,0,1
DIVER,MOL-01432,6231,3,SSSS,53,17.6666666666667,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Deep,634.0842128,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,2536,MOL_PALI_Forereef_Deep,MHI_2013,Forereef_Deep,2,1268,21.17711976,-156.8225468,23.16366961,23.16366961,0.10031943768262863,0,1
DIVER,MOL-01435,6236,3,SSSS,12,4,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Mid,467.9624676,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,1872,MOL_PALI_Forereef_Mid,MHI_2013,Forereef_Mid,3,624,21.17481482,-156.8213899,14.62968607,15.23925632,0.10031943768262863,0,1
DIVER,MOL-01436,6233,3,SSSS,12,4,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Mid,467.9624676,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,1872,MOL_PALI_Forereef_Mid,MHI_2013,Forereef_Mid,3,624,21.16903148,-156.8712499,11.88661993,12.19140506,0.10031943768262863,0,1
DIVER,MOL-01437,6238,3,SSSS,21,7,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Shallow,516.2585992,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,2065,MOL_PALI_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,688.333333333333,21.18055961,-156.9475381,1.857970131,1.857970131,0.0012464710744097829,0,1
DIVER,MOL-01440,6232,3,SSSS,0,0,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Shallow,516.2585992,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,0,2065,MOL_PALI_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,688.333333333333,21.16573043,-156.849827,2.743066138,3.657421518,0.10031943768262863,0,1
DIVER,MOL-01444,6237,3,SSSS,12,4,HA1304,2013-08-20,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_PALI,Forereef,Mid,467.9624676,Maui-nui,MOL_PALI,MOL_PALI,NOT,NOT,NOT,NOT,MOL_CM,MOL_PA,CM,OPEN,MOL_CMPA_CM_OPEN,NOT,MOL_PALI,,1,1872,MOL_PALI_Forereef_Mid,MHI_2013,Forereef_Mid,3,624,21.17254358,-156.9280971,13.10576044,13.71533069,0.0012464710744097829,0,1
DIVER,MOL-01446,6060,3,SSSS,19,6.33333333333333,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Deep,603.9775235,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,2416,MOL_SOUTH_Forereef_Deep,MHI_2013,Forereef_Deep,2,1208,21.08058781,-157.0961696,19.81103322,21.33495885,0.23302967846393585,4000,1
DIVER,MOL-01447,6069,2,SSSS,2,1,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Deep,603.9775235,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,2416,MOL_SOUTH_Forereef_Deep,MHI_2013,Forereef_Deep,2,1208,21.04605798,-156.9371994,23.16366961,24.38281012,22.539947509765625,0,1
DIVER,MOL-01453,6070,2,SSSS,3,1.5,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Mid,1293.344283,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,5173,MOL_SOUTH_Forereef_Mid,MHI_2013,Forereef_Mid,2,2586.5,21.06312487,-156.9834765,14.9344712,16.1536117,114.00503540039063,0,1
DIVER,MOL-01456,6062,3,SSSS,35,11.6666666666667,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Shallow,4232.003508,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,16928,MOL_SOUTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,8464,21.0864077,-157.0803999,2.438281012,3.047851265,10.361388206481934,0,1
DIVER,MOL-01461,6061,3,SSSS,5,1.66666666666667,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Mid,1293.344283,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,5173,MOL_SOUTH_Forereef_Mid,MHI_2013,Forereef_Mid,2,2586.5,21.08327664,-157.131719,12.19140506,13.71533069,0.12563185021281242,4000,2
DIVER,MOL-01487,6071,3,SSSS,2,0.666666666666667,HA1304,2013-08-11,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_SOUTH,Forereef,Shallow,4232.003508,Maui-nui,MOL_SOUTH,MOL_SOUTH,NOT,NOT,NOT,NOT,MOL_CR,MOL_SO,CR,OPEN,MOL_CRSO_CR_OPEN,NOT,MOL_SOUTH,,1,16928,MOL_SOUTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,8464,21.08081974,-157.0402812,3.047851265,3.962206644,590.3359375,0,1
DIVER,MOL-01501,6201,3,SSSS,1,0.333333333333333,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Deep,1384.213479,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,5537,MOL_WEST_Forereef_Deep,MHI_2013,Forereef_Deep,2,2768.5,21.15872894,-157.2899076,22.55409936,23.16366961,1.908414602279663,0,1
DIVER,MOL-01502,6197,3,SSSS,6,2,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Deep,1384.213479,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,5537,MOL_WEST_Forereef_Deep,MHI_2013,Forereef_Deep,2,2768.5,21.13175958,-157.3065268,22.55409936,23.16366961,1.9155808687210083,0,1
DIVER,MOL-01509,6202,3,SSSS,12,4,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Mid,1250.749123,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,5003,MOL_WEST_Forereef_Mid,MHI_2013,Forereef_Mid,2,2501.5,21.1398783,-157.2934099,8.533983542,8.838768668,1.9155808687210083,0,1
DIVER,MOL-01510,6198,3,SSSS,12,4,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Mid,1250.749123,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,5003,MOL_WEST_Forereef_Mid,MHI_2013,Forereef_Mid,2,2501.5,21.09678986,-157.3138321,9.753124048,11.88661993,1.4936028718948364,0,1
DIVER,MOL-01513,6199,3,SSSS,0,0,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Shallow,512.2388267,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,0,2049,MOL_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,683,21.09064342,-157.280954,2.133495885,2.743066138,0.8902390599250793,0,1
DIVER,MOL-01514,6200,3,SSSS,4,1.33333333333333,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Shallow,512.2388267,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,2049,MOL_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,683,21.08535158,-157.2566712,3.657421518,4.266991771,0.8902390599250793,0,1
DIVER,MOL-01516,6203,3,SSSS,4,1.33333333333333,HA1304,2013-08-19,2013,MHI,Main Hawaiian Islands,Molokai,MOL,MOL_WEST,Forereef,Shallow,512.2388267,Maui-nui,MOL_WEST,MOL_WEST,NOT,NOT,NOT,NOT,MOL_SI,MOL_WE,SI,OPEN,MOL_SIWE_SI_OPEN,NOT,MOL_WEST,,1,2049,MOL_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,3,683,21.10545809,-157.3090216,5.486132277,5.790917403,1.4936028718948364,0,1
DIVER,NII-01215,6089,3,SSSS,19,6.33333333333333,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_EAST,Forereef,Mid,1137.990268,Kaa-Nii,NII_EAST,NII_EAST,NOT,NOT,NOT,NOT,NII_SI,NII_EA,SI,OPEN,NII_SIEA_SI_OPEN,NOT,NII_EAST,,1,4552,NII_EAST_Forereef_Mid,MHI_2013,Forereef_Mid,3,1517.33333333333,21.88881895,-160.0847964,10.66747943,11.27704968,0.9403510093688965,0,1
DIVER,NII-01219,6106,3,SSSS,112,37.3333333333333,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Deep,263,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1052,NII_LEHUA_Forereef_Deep,MHI_2013,Forereef_Deep,2,526,22.0074005,-160.0703892,20.11581835,21.03017373,0.9403510093688965,0,1
DIVER,NII-01224,6129,3,SSSS,53,17.6666666666667,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Deep,263,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1052,NII_LEHUA_Forereef_Deep,MHI_2013,Forereef_Deep,2,526,22.01583445,-160.1024489,20.11581835,24.07802499,0.8339240550994873,0,1
DIVER,NII-01225,6145,3,SSSS,3,1,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Mid,487.75,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1951,NII_LEHUA_Forereef_Mid,MHI_2013,Forereef_Mid,2,975.5,22.00823567,-160.0976654,12.19140506,12.19140506,0.8339240550994873,0,1
DIVER,NII-01227,6146,3,SSSS,30,10,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Mid,487.75,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1951,NII_LEHUA_Forereef_Mid,MHI_2013,Forereef_Mid,2,975.5,22.00152445,-160.1042131,11.88661993,11.88661993,0.8339240550994873,0,1
DIVER,NII-01231,6107,3,SSSS,7,2.33333333333333,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Shallow,354.75,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1419,NII_LEHUA_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,709.5,21.99753013,-160.0592162,3.047851265,3.657421518,0.9403510689735413,0,1
DIVER,NII-01235,6130,3,SSSS,1,0.333333333333333,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_LEHUA,Forereef,Shallow,354.75,Kaa-Nii,NII_LEHUA,NII_LEHUA,NOT,NOT,NOT,NOT,NII_CM,NII_LE,CM,OPEN,NII_CMLE_CM_OPEN,NOT,NII_LEHUA,,1,1419,NII_LEHUA_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,709.5,22.00120308,-160.0781717,3.657421518,5.18134715,0.9403510093688965,0,1
DIVER,NII-01254,6131,3,SSSS,3,1,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Mid,2992.988492,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,11972,NII_WEST_Forereef_Mid,MHI_2013,Forereef_Mid,2,5986,21.9506064,-160.1519695,9.143553795,12.19140506,0.940351128578186,0,1
DIVER,NII-01255,6132,3,SSSS,38,12.6666666666667,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Mid,2992.988492,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,11972,NII_WEST_Forereef_Mid,MHI_2013,Forereef_Mid,2,5986,21.91467737,-160.2130769,12.19140506,14.02011582,0.9403510689735413,0,1
DIVER,NII-01272,6091,3,SSSS,39,13,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Shallow,919.395945,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,3678,NII_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,4,919.5,21.78189537,-160.21368,4.876562024,5.790917403,0.9403510093688965,0,1
DIVER,NII-01275,6148,3,SSSS,9,3,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Shallow,919.395945,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,3678,NII_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,4,919.5,21.90013762,-160.2114234,3.962206644,4.266991771,0.9403510689735413,0,1
DIVER,NII-01284,6109,3,SSSS,15,5,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Shallow,919.395945,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,3678,NII_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,4,919.5,21.78511108,-160.2200961,2.786955197,2.879853703,0.9403510093688965,0,1
DIVER,NII-01290,6149,3,SSSS,11,3.66666666666667,HA1304,2013-08-16,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_WEST,Forereef,Shallow,919.395945,Kaa-Nii,NII_WEST,NII_WEST,NOT,NOT,NOT,NOT,NII_SI,NII_WE,SI,OPEN,NII_SIWE_SI_OPEN,NOT,NII_WEST,,1,3678,NII_WEST_Forereef_Shallow,MHI_2013,Forereef_Shallow,4,919.5,21.89360711,-160.2281938,5.18134715,6.705272783,0.9403510689735413,0,1
DIVER,NII-01302,6108,3,SSSS,47,15.6666666666667,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_EAST,Forereef,Mid,1137.990268,Kaa-Nii,NII_EAST,NII_EAST,NOT,NOT,NOT,NOT,NII_SI,NII_EA,SI,OPEN,NII_SIEA_SI_OPEN,NOT,NII_EAST,,1,4552,NII_EAST_Forereef_Mid,MHI_2013,Forereef_Mid,3,1517.33333333333,21.95185253,-160.0638099,9.143553795,10.97226455,0.940351128578186,0,1
DIVER,NII-01303,6090,3,SSSS,24,8,HA1304,2013-08-14,2013,MHI,Main Hawaiian Islands,Niihau,NII,NII_EAST,Forereef,Mid,1137.990268,Kaa-Nii,NII_EAST,NII_EAST,NOT,NOT,NOT,NOT,NII_SI,NII_EA,SI,OPEN,NII_SIEA_SI_OPEN,NOT,NII_EAST,,1,4552,NII_EAST_Forereef_Mid,MHI_2013,Forereef_Mid,3,1517.33333333333,21.85115118,-160.1632766,12.80097531,13.71533069,0.940351128578186,0,1
DIVER,OAH-01508,6179,3,SSSS,16,5.33333333333333,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Deep,556.2921428,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,2225,OAH_NORTH_Forereef_Deep,MHI_2013,Forereef_Deep,2,1112.5,21.68721012,-158.0485984,23.16366961,23.16366961,718.1185302734375,0,1
DIVER,OAH-01509,6176,3,SSSS,37,12.3333333333333,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Deep,556.2921428,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,2225,OAH_NORTH_Forereef_Deep,MHI_2013,Forereef_Deep,2,1112.5,21.70166044,-158.0294426,19.5062481,20.42060347,135.96267700195313,0,1
DIVER,OAH-01529,6177,3,SSSS,37,12.3333333333333,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Mid,1146.80066,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,4587,OAH_NORTH_Forereef_Mid,MHI_2013,Forereef_Mid,2,2293.5,21.66260001,-158.0584127,9.143553795,9.753124048,242.67637634277344,0,1
DIVER,OAH-01537,6180,3,SSSS,28,9.33333333333333,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Mid,1146.80066,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,4587,OAH_NORTH_Forereef_Mid,MHI_2013,Forereef_Mid,2,2293.5,21.61967394,-158.0992164,12.19140506,13.41054557,181.91622924804688,0,1
DIVER,OAH-01543,6178,3,SSSS,7,2.33333333333333,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Shallow,856.7078885,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,3427,OAH_NORTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,1713.5,21.58879333,-158.1388367,3.657421518,4.266991771,2192.734375,0,1
DIVER,OAH-01558,6181,3,SSSS,42,14,HA1304,2013-08-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_NORTH,Forereef,Shallow,856.7078885,Oahu,OAH_NORTH,OAH_NORTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_NO,SI,OPEN,OAH_SINO_SI_OPEN,NOT,OAH_NORTH,,1,3427,OAH_NORTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,2,1713.5,21.59353137,-158.1109032,2.438281012,2.743066138,181.91622924804688,0,1
DIVER,OAH-01562,6391,3,SSSS,37,12.3333333333333,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Deep,1457.29677,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,5829,OAH_SOUTH_Forereef_Deep,MHI_2013,Forereef_Deep,4,1457.25,21.43637597,-158.1997193,18.89667784,20.42060347,1383.64501953125,0,1
DIVER,OAH-01572,6392,3,SSSS,9,3,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Shallow,3658.205214,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,14633,OAH_SOUTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,8,1829.125,21.372717,-158.1424264,4.266991771,5.486132277,242.64276123046875,0,1
DIVER,OAH-01585,6402,3,SSSS,10,3.33333333333333,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Mid,3926.206706,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,15705,OAH_SOUTH_Forereef_Mid,MHI_2013,Forereef_Mid,5,3141,21.42258153,-158.1869048,7.010057909,7.619628162,1383.64501953125,0,1
DIVER,OAH-01586,6403,3,SSSS,2,0.666666666666667,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Shallow,3658.205214,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,14633,OAH_SOUTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,8,1829.125,21.43641377,-158.1904031,4.876562024,5.790917403,1383.64501953125,0,1
DIVER,OAH-01587,6393,3,SSSS,21,7,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Mid,3926.206706,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,15705,OAH_SOUTH_Forereef_Mid,MHI_2013,Forereef_Mid,5,3141,21.39527044,-158.1888846,14.9344712,16.1536117,2198.89599609375,0,1
DIVER,OAH-01604,6390,3,SSSS,2,0.666666666666667,HA1305,2013-09-18,2013,MHI,Main Hawaiian Islands,Oahu,OAH,OAH_SOUTH,Forereef,Shallow,3658.205214,Oahu,OAH_SOUTH,OAH_SOUTH,NOT,NOT,NOT,NOT,OAH_SI,OAH_SO,SI,OPEN,OAH_SISO_SI_OPEN,NOT,OAH_SOUTH,,1,14633,OAH_SOUTH_Forereef_Shallow,MHI_2013,Forereef_Shallow,8,1829.125,21.41517629,-158.1805607,3.962206644,4.266991771,2198.89599609375,0,1
